Loading train.pt and valid.pt from data/processed_100k
Train samples: 99392, Valid samples: 486
Parameters: 44,797,712
Training transformer on cuda
/data/250010067/courses/NLP/NLP_midterm_project/train.py:100: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with autocast(enabled=self.use_amp):
Epoch 0 | Batch 0/6212 | Loss: 9.2459
Epoch 7 | Batch 1400/6212 | Loss: 2.2809
Epoch 7 | Batch 1500/6212 | Loss: 2.2479
Epoch 7 | Batch 1600/6212 | Loss: 2.2312
Epoch 7 | Batch 1700/6212 | Loss: 2.7328
Epoch 7 | Batch 1800/6212 | Loss: 2.4219
Epoch 7 | Batch 1900/6212 | Loss: 2.2933
Epoch 7 | Batch 2000/6212 | Loss: 2.3165
Epoch 7 | Batch 2100/6212 | Loss: 2.1984
Epoch 7 | Batch 2200/6212 | Loss: 2.7598
Epoch 7 | Batch 2300/6212 | Loss: 2.5711
Epoch 7 | Batch 2400/6212 | Loss: 2.2497
Epoch 7 | Batch 2500/6212 | Loss: 2.3483
Epoch 7 | Batch 2600/6212 | Loss: 2.2808
Epoch 7 | Batch 2700/6212 | Loss: 1.9982
Epoch 7 | Batch 2800/6212 | Loss: 2.7114
Epoch 7 | Batch 2900/6212 | Loss: 2.3351
Epoch 7 | Batch 3000/6212 | Loss: 2.0356
Epoch 7 | Batch 3100/6212 | Loss: 2.4776
Epoch 7 | Batch 3200/6212 | Loss: 2.2738
Epoch 7 | Batch 3300/6212 | Loss: 2.3301
Epoch 7 | Batch 3400/6212 | Loss: 1.8663
Epoch 7 | Batch 3500/6212 | Loss: 2.4201
Epoch 7 | Batch 3600/6212 | Loss: 2.3972
Epoch 7 | Batch 3700/6212 | Loss: 2.2919
Epoch 7 | Batch 3800/6212 | Loss: 2.3708
Epoch 7 | Batch 3900/6212 | Loss: 2.1766
Epoch 7 | Batch 4000/6212 | Loss: 2.5553
Epoch 7 | Batch 4100/6212 | Loss: 2.4209
Epoch 7 | Batch 4200/6212 | Loss: 2.5206
Epoch 7 | Batch 4300/6212 | Loss: 2.4304
Epoch 7 | Batch 4400/6212 | Loss: 2.3991
Epoch 7 | Batch 4500/6212 | Loss: 2.2041
Epoch 7 | Batch 4600/6212 | Loss: 2.5484
Epoch 7 | Batch 4700/6212 | Loss: 2.1180
Epoch 7 | Batch 4800/6212 | Loss: 2.5036
Epoch 7 | Batch 4900/6212 | Loss: 2.4382
Epoch 7 | Batch 5000/6212 | Loss: 2.3007
Epoch 7 | Batch 5100/6212 | Loss: 2.2628
Epoch 7 | Batch 5200/6212 | Loss: 1.9471
Epoch 7 | Batch 5300/6212 | Loss: 2.5083
Epoch 7 | Batch 5400/6212 | Loss: 2.5214
Epoch 7 | Batch 5500/6212 | Loss: 2.4302
Epoch 7 | Batch 5600/6212 | Loss: 2.3488
Epoch 7 | Batch 5700/6212 | Loss: 2.1982
Epoch 7 | Batch 5800/6212 | Loss: 2.2594
Epoch 7 | Batch 5900/6212 | Loss: 2.5660
Epoch 7 | Batch 6000/6212 | Loss: 2.7373
Epoch 7 | Batch 6100/6212 | Loss: 2.3180
Epoch 7 | Batch 6200/6212 | Loss: 2.0951
Epoch 7 | Time: 129.1s | Train Loss: 2.3679 | Val Loss: 3.6302
New best model! Val Loss: 3.6302
Epoch 8 | Batch 0/6212 | Loss: 2.3595
Epoch 8 | Batch 100/6212 | Loss: 2.2624
Epoch 8 | Batch 200/6212 | Loss: 2.1823
Epoch 8 | Batch 300/6212 | Loss: 2.0163
Epoch 8 | Batch 400/6212 | Loss: 2.1970
Epoch 8 | Batch 500/6212 | Loss: 1.9332
Epoch 8 | Batch 600/6212 | Loss: 2.2778
Epoch 8 | Batch 700/6212 | Loss: 2.4338
Epoch 8 | Batch 800/6212 | Loss: 2.6803
Epoch 8 | Batch 900/6212 | Loss: 2.4198
Epoch 8 | Batch 1000/6212 | Loss: 2.3780
Epoch 8 | Batch 1100/6212 | Loss: 1.9980
Epoch 8 | Batch 1200/6212 | Loss: 2.2757
Epoch 8 | Batch 1300/6212 | Loss: 2.1352
Epoch 8 | Batch 1400/6212 | Loss: 1.7107
Epoch 8 | Batch 1500/6212 | Loss: 2.3667
Epoch 8 | Batch 1600/6212 | Loss: 2.2729
Epoch 8 | Batch 1700/6212 | Loss: 2.0349
Epoch 8 | Batch 1800/6212 | Loss: 2.4535
Epoch 8 | Batch 1900/6212 | Loss: 2.1687
Epoch 8 | Batch 2000/6212 | Loss: 2.5958
Epoch 8 | Batch 2100/6212 | Loss: 1.9896
Epoch 8 | Batch 2200/6212 | Loss: 2.2764
Epoch 8 | Batch 2300/6212 | Loss: 2.1259
Epoch 8 | Batch 2400/6212 | Loss: 2.5868
Epoch 8 | Batch 2500/6212 | Loss: 2.4042
Epoch 8 | Batch 2600/6212 | Loss: 2.2723
Epoch 8 | Batch 2700/6212 | Loss: 2.0315
Epoch 8 | Batch 2800/6212 | Loss: 2.3856
Epoch 8 | Batch 2900/6212 | Loss: 2.2756
Epoch 8 | Batch 3000/6212 | Loss: 1.8426
Epoch 8 | Batch 3100/6212 | Loss: 2.0099
Epoch 8 | Batch 3200/6212 | Loss: 2.5437
Epoch 8 | Batch 3300/6212 | Loss: 2.2657
Epoch 8 | Batch 3400/6212 | Loss: 2.3748
Epoch 8 | Batch 3500/6212 | Loss: 2.2615
Epoch 8 | Batch 3600/6212 | Loss: 2.2087
Epoch 8 | Batch 3700/6212 | Loss: 2.2008
Epoch 8 | Batch 3800/6212 | Loss: 2.7081
Epoch 8 | Batch 3900/6212 | Loss: 2.5197
Epoch 8 | Batch 4000/6212 | Loss: 2.0239
Epoch 8 | Batch 4100/6212 | Loss: 2.3714
Epoch 8 | Batch 4200/6212 | Loss: 2.1962
Epoch 8 | Batch 4300/6212 | Loss: 2.4895
Epoch 8 | Batch 4400/6212 | Loss: 2.5038
Epoch 8 | Batch 4500/6212 | Loss: 2.2826
Epoch 8 | Batch 4600/6212 | Loss: 2.2730
Epoch 8 | Batch 4700/6212 | Loss: 2.0132
Epoch 8 | Batch 4800/6212 | Loss: 2.1249
Epoch 8 | Batch 4900/6212 | Loss: 2.2143
Epoch 8 | Batch 5000/6212 | Loss: 2.4435
Epoch 8 | Batch 5100/6212 | Loss: 2.1734
Epoch 8 | Batch 5200/6212 | Loss: 2.6166
Epoch 8 | Batch 5300/6212 | Loss: 2.4399
Epoch 8 | Batch 5400/6212 | Loss: 2.1347
Epoch 8 | Batch 5500/6212 | Loss: 2.1219
Epoch 8 | Batch 5600/6212 | Loss: 2.5887
Epoch 8 | Batch 5700/6212 | Loss: 2.4547
Epoch 8 | Batch 5800/6212 | Loss: 2.4931
Epoch 8 | Batch 5900/6212 | Loss: 2.1635
Epoch 8 | Batch 6000/6212 | Loss: 2.3624
Epoch 8 | Batch 6100/6212 | Loss: 2.3768
Epoch 8 | Batch 6200/6212 | Loss: 2.2685
Epoch 8 | Time: 127.9s | Train Loss: 2.2755 | Val Loss: 3.5953
New best model! Val Loss: 3.5953
Epoch 9 | Batch 0/6212 | Loss: 2.0580
Epoch 9 | Batch 100/6212 | Loss: 2.0310
Epoch 9 | Batch 200/6212 | Loss: 2.3047
Epoch 9 | Batch 300/6212 | Loss: 2.3034
Epoch 9 | Batch 400/6212 | Loss: 2.1787
Epoch 9 | Batch 500/6212 | Loss: 2.0707
Epoch 9 | Batch 600/6212 | Loss: 2.3960
Epoch 9 | Batch 700/6212 | Loss: 2.3165
Epoch 9 | Batch 800/6212 | Loss: 1.9329
Epoch 9 | Batch 900/6212 | Loss: 1.8901
Epoch 9 | Batch 1000/6212 | Loss: 2.3096
Epoch 9 | Batch 1100/6212 | Loss: 1.9028
Epoch 9 | Batch 1200/6212 | Loss: 2.2420
Epoch 9 | Batch 1300/6212 | Loss: 2.4520
Epoch 9 | Batch 1400/6212 | Loss: 2.1435
Epoch 9 | Batch 1500/6212 | Loss: 2.2800
Epoch 9 | Batch 1600/6212 | Loss: 2.3509
Epoch 9 | Batch 1700/6212 | Loss: 2.3374
Epoch 9 | Batch 1800/6212 | Loss: 2.2525
Epoch 9 | Batch 1900/6212 | Loss: 1.8584
Epoch 9 | Batch 2000/6212 | Loss: 2.1321
Epoch 9 | Batch 2100/6212 | Loss: 1.8607
Epoch 9 | Batch 2200/6212 | Loss: 2.1384
Epoch 9 | Batch 2300/6212 | Loss: 1.8341
Epoch 9 | Batch 2400/6212 | Loss: 1.9446
Epoch 9 | Batch 2500/6212 | Loss: 2.3770
Epoch 9 | Batch 2600/6212 | Loss: 1.8636
Epoch 9 | Batch 2700/6212 | Loss: 2.0653
Epoch 9 | Batch 2800/6212 | Loss: 2.2877
Epoch 9 | Batch 2900/6212 | Loss: 2.4096
Epoch 9 | Batch 3000/6212 | Loss: 2.1087
Epoch 9 | Batch 3100/6212 | Loss: 2.1998
Epoch 9 | Batch 3200/6212 | Loss: 1.9842
Epoch 9 | Batch 3300/6212 | Loss: 1.9710
Epoch 9 | Batch 3400/6212 | Loss: 2.4779
Epoch 9 | Batch 3500/6212 | Loss: 2.3878
Epoch 9 | Batch 3600/6212 | Loss: 1.9861
Epoch 9 | Batch 3700/6212 | Loss: 2.1625
Epoch 9 | Batch 3800/6212 | Loss: 2.2581
Epoch 9 | Batch 3900/6212 | Loss: 1.9039
Epoch 9 | Batch 4000/6212 | Loss: 2.4597
Epoch 9 | Batch 4100/6212 | Loss: 2.1896
Epoch 9 | Batch 4200/6212 | Loss: 2.1642
Epoch 9 | Batch 4300/6212 | Loss: 2.5286
Epoch 9 | Batch 4400/6212 | Loss: 2.5688
Epoch 9 | Batch 4500/6212 | Loss: 2.4304
Epoch 9 | Batch 4600/6212 | Loss: 2.0480
Epoch 9 | Batch 4700/6212 | Loss: 2.1163
Epoch 9 | Batch 4800/6212 | Loss: 2.0097
Epoch 9 | Batch 4900/6212 | Loss: 2.0357
Epoch 9 | Batch 5000/6212 | Loss: 2.0638
Epoch 9 | Batch 5100/6212 | Loss: 1.6671
Epoch 9 | Batch 5200/6212 | Loss: 2.3448
Epoch 9 | Batch 5300/6212 | Loss: 2.0987
Epoch 9 | Batch 5400/6212 | Loss: 2.2892
Epoch 9 | Batch 5500/6212 | Loss: 2.2800
Epoch 9 | Batch 5600/6212 | Loss: 2.2267
Epoch 9 | Batch 5700/6212 | Loss: 2.2162
Epoch 9 | Batch 5800/6212 | Loss: 2.5310
Epoch 9 | Batch 5900/6212 | Loss: 1.8309
Epoch 9 | Batch 6000/6212 | Loss: 2.1518
Epoch 9 | Batch 6100/6212 | Loss: 2.1952
Epoch 9 | Batch 6200/6212 | Loss: 2.1651
Epoch 9 | Time: 127.9s | Train Loss: 2.1959 | Val Loss: 3.5868
New best model! Val Loss: 3.5868
Epoch 10 | Batch 0/6212 | Loss: 2.0713
Epoch 10 | Batch 100/6212 | Loss: 2.0044
Epoch 10 | Batch 200/6212 | Loss: 2.2313
Epoch 10 | Batch 300/6212 | Loss: 2.7054
Epoch 10 | Batch 400/6212 | Loss: 2.2047
Epoch 10 | Batch 500/6212 | Loss: 1.8801
Epoch 10 | Batch 600/6212 | Loss: 1.9869
Epoch 10 | Batch 700/6212 | Loss: 2.2243
Epoch 10 | Batch 800/6212 | Loss: 1.7717
Epoch 10 | Batch 900/6212 | Loss: 2.2480
Epoch 10 | Batch 1000/6212 | Loss: 2.1551
Epoch 10 | Batch 1100/6212 | Loss: 2.3581
Epoch 10 | Batch 1200/6212 | Loss: 2.0874
Epoch 10 | Batch 1300/6212 | Loss: 2.2113
Epoch 10 | Batch 1400/6212 | Loss: 2.5767
Epoch 10 | Batch 1500/6212 | Loss: 2.3966
Epoch 10 | Batch 1600/6212 | Loss: 2.1859
Epoch 10 | Batch 1700/6212 | Loss: 2.2527
Epoch 10 | Batch 1800/6212 | Loss: 2.2273
Epoch 10 | Batch 1900/6212 | Loss: 2.2261
Epoch 10 | Batch 2000/6212 | Loss: 2.2109
Epoch 10 | Batch 2100/6212 | Loss: 2.2380
Epoch 10 | Batch 2200/6212 | Loss: 2.2893
Epoch 10 | Batch 2300/6212 | Loss: 1.9681
Epoch 10 | Batch 2400/6212 | Loss: 1.9276
Epoch 10 | Batch 2500/6212 | Loss: 2.1984
Epoch 10 | Batch 2600/6212 | Loss: 2.1011
Epoch 10 | Batch 2700/6212 | Loss: 1.7733
Epoch 10 | Batch 2800/6212 | Loss: 1.9674
Epoch 10 | Batch 2900/6212 | Loss: 2.2124
Epoch 10 | Batch 3000/6212 | Loss: 2.1148
Epoch 10 | Batch 3100/6212 | Loss: 2.0634
Epoch 10 | Batch 3200/6212 | Loss: 2.1677
Epoch 10 | Batch 3300/6212 | Loss: 1.9934
Epoch 10 | Batch 3400/6212 | Loss: 2.2453
Epoch 10 | Batch 3500/6212 | Loss: 1.8581
Epoch 10 | Batch 3600/6212 | Loss: 2.2102
Epoch 10 | Batch 3700/6212 | Loss: 2.0040
Epoch 10 | Batch 3800/6212 | Loss: 2.1672
Epoch 10 | Batch 3900/6212 | Loss: 2.0644
Epoch 10 | Batch 4000/6212 | Loss: 1.9916
Epoch 10 | Batch 4100/6212 | Loss: 1.7557
Epoch 10 | Batch 4200/6212 | Loss: 2.1856
Epoch 10 | Batch 4300/6212 | Loss: 2.3949
Epoch 10 | Batch 4400/6212 | Loss: 2.2005
Epoch 10 | Batch 4500/6212 | Loss: 2.0468
Epoch 10 | Batch 4600/6212 | Loss: 1.9836
Epoch 10 | Batch 4700/6212 | Loss: 2.2044
Epoch 10 | Batch 4800/6212 | Loss: 2.4786
Epoch 10 | Batch 4900/6212 | Loss: 2.2322
Epoch 10 | Batch 5000/6212 | Loss: 2.2600
Epoch 10 | Batch 5100/6212 | Loss: 2.1193
Epoch 10 | Batch 5200/6212 | Loss: 2.0058
Epoch 10 | Batch 5300/6212 | Loss: 2.1150
Epoch 10 | Batch 5400/6212 | Loss: 2.2436
Epoch 10 | Batch 5500/6212 | Loss: 2.2393
Epoch 10 | Batch 5600/6212 | Loss: 2.2064
Epoch 10 | Batch 5700/6212 | Loss: 2.4467
Epoch 10 | Batch 5800/6212 | Loss: 2.0061
Epoch 10 | Batch 5900/6212 | Loss: 1.9222
Epoch 10 | Batch 6000/6212 | Loss: 1.8756
Epoch 10 | Batch 6100/6212 | Loss: 2.5735
Epoch 10 | Batch 6200/6212 | Loss: 2.3145
Epoch 10 | Time: 128.9s | Train Loss: 2.1264 | Val Loss: 3.5887
Epoch 11 | Batch 0/6212 | Loss: 1.8987
Epoch 11 | Batch 100/6212 | Loss: 2.1602
Epoch 11 | Batch 200/6212 | Loss: 2.0523
Epoch 11 | Batch 300/6212 | Loss: 2.1476
Epoch 11 | Batch 400/6212 | Loss: 2.2585
Epoch 11 | Batch 500/6212 | Loss: 1.7823
Epoch 11 | Batch 600/6212 | Loss: 2.0702
Epoch 11 | Batch 700/6212 | Loss: 1.8435
Epoch 11 | Batch 800/6212 | Loss: 2.1746
Epoch 11 | Batch 900/6212 | Loss: 1.8300
Epoch 11 | Batch 1000/6212 | Loss: 2.3551
Epoch 11 | Batch 1100/6212 | Loss: 2.2513
Epoch 11 | Batch 1200/6212 | Loss: 2.0763
Epoch 11 | Batch 1300/6212 | Loss: 2.3429
Epoch 11 | Batch 1400/6212 | Loss: 1.8202
Epoch 11 | Batch 1500/6212 | Loss: 2.1146
Epoch 11 | Batch 1600/6212 | Loss: 2.0083
Epoch 11 | Batch 1700/6212 | Loss: 1.9708
Epoch 11 | Batch 1800/6212 | Loss: 1.9754
Epoch 11 | Batch 1900/6212 | Loss: 1.9047
Epoch 11 | Batch 2000/6212 | Loss: 2.0992
Epoch 11 | Batch 2100/6212 | Loss: 2.2700
Epoch 11 | Batch 2200/6212 | Loss: 2.2803
Epoch 11 | Batch 2300/6212 | Loss: 1.9176
Epoch 11 | Batch 2400/6212 | Loss: 2.1617
Epoch 11 | Batch 2500/6212 | Loss: 2.2273
Epoch 11 | Batch 2600/6212 | Loss: 1.8493
Epoch 11 | Batch 2700/6212 | Loss: 1.8590
Epoch 11 | Batch 2800/6212 | Loss: 2.0100
Epoch 11 | Batch 2900/6212 | Loss: 2.0388
Epoch 11 | Batch 3000/6212 | Loss: 2.3642
Epoch 11 | Batch 3100/6212 | Loss: 1.9309
Epoch 11 | Batch 3200/6212 | Loss: 2.0721
Epoch 11 | Batch 3300/6212 | Loss: 1.9470
Epoch 11 | Batch 3400/6212 | Loss: 2.2435
Epoch 11 | Batch 3500/6212 | Loss: 1.8140
Epoch 11 | Batch 3600/6212 | Loss: 1.7273
Epoch 11 | Batch 3700/6212 | Loss: 2.1189
Epoch 11 | Batch 3800/6212 | Loss: 2.0764
Epoch 11 | Batch 3900/6212 | Loss: 2.2604
Epoch 11 | Batch 4000/6212 | Loss: 2.0032
Epoch 11 | Batch 4100/6212 | Loss: 2.1390
Epoch 11 | Batch 4200/6212 | Loss: 1.9935
Epoch 11 | Batch 4300/6212 | Loss: 1.6642
Epoch 11 | Batch 4400/6212 | Loss: 1.9893
Epoch 11 | Batch 4500/6212 | Loss: 2.1760
Epoch 11 | Batch 4600/6212 | Loss: 1.6723
Epoch 11 | Batch 4700/6212 | Loss: 2.3602
Epoch 11 | Batch 4800/6212 | Loss: 1.8356
Epoch 11 | Batch 4900/6212 | Loss: 2.0753
Epoch 11 | Batch 5000/6212 | Loss: 1.8788
Epoch 11 | Batch 5100/6212 | Loss: 2.1824
Epoch 11 | Batch 5200/6212 | Loss: 2.3808
Epoch 11 | Batch 5300/6212 | Loss: 2.3737
Epoch 11 | Batch 5400/6212 | Loss: 2.3439
Epoch 11 | Batch 5500/6212 | Loss: 2.0718
Epoch 11 | Batch 5600/6212 | Loss: 2.0822
Epoch 11 | Batch 5700/6212 | Loss: 2.0530
Epoch 11 | Batch 5800/6212 | Loss: 2.2110
Epoch 11 | Batch 5900/6212 | Loss: 2.0133
Epoch 11 | Batch 6000/6212 | Loss: 2.1953
Epoch 11 | Batch 6100/6212 | Loss: 1.8927
Epoch 11 | Batch 6200/6212 | Loss: 1.9907
Epoch 11 | Time: 129.9s | Train Loss: 2.0633 | Val Loss: 3.5736
New best model! Val Loss: 3.5736
Epoch 12 | Batch 0/6212 | Loss: 2.3041
Epoch 12 | Batch 100/6212 | Loss: 1.8670
Epoch 12 | Batch 200/6212 | Loss: 1.9409
Epoch 12 | Batch 300/6212 | Loss: 1.8238
Epoch 12 | Batch 400/6212 | Loss: 1.8517
Epoch 12 | Batch 500/6212 | Loss: 2.0983
Epoch 12 | Batch 600/6212 | Loss: 1.8085
Epoch 12 | Batch 700/6212 | Loss: 2.2433
Epoch 12 | Batch 800/6212 | Loss: 1.6993
Epoch 12 | Batch 900/6212 | Loss: 2.1347
Epoch 12 | Batch 1000/6212 | Loss: 2.0315
Epoch 12 | Batch 1100/6212 | Loss: 1.9611
Epoch 12 | Batch 1200/6212 | Loss: 1.9628
Epoch 12 | Batch 1300/6212 | Loss: 1.7977
Epoch 12 | Batch 1400/6212 | Loss: 2.0563
Epoch 12 | Batch 1500/6212 | Loss: 1.9755
Epoch 12 | Batch 1600/6212 | Loss: 1.8552
Epoch 12 | Batch 1700/6212 | Loss: 2.0240
Epoch 12 | Batch 1800/6212 | Loss: 1.6461
Epoch 12 | Batch 1900/6212 | Loss: 2.0364
Epoch 12 | Batch 2000/6212 | Loss: 1.8313
Epoch 12 | Batch 2100/6212 | Loss: 1.8814
Epoch 12 | Batch 2200/6212 | Loss: 1.8858
Epoch 12 | Batch 2300/6212 | Loss: 1.9673
Epoch 12 | Batch 2400/6212 | Loss: 1.9509
Epoch 12 | Batch 2500/6212 | Loss: 1.7791
Epoch 12 | Batch 2600/6212 | Loss: 2.0396
Epoch 12 | Batch 2700/6212 | Loss: 2.0673
Epoch 12 | Batch 2800/6212 | Loss: 2.0931
Epoch 12 | Batch 2900/6212 | Loss: 2.0006
Epoch 12 | Batch 3000/6212 | Loss: 1.5747
Epoch 12 | Batch 3100/6212 | Loss: 2.0311
Epoch 12 | Batch 3200/6212 | Loss: 2.2846
Epoch 12 | Batch 3300/6212 | Loss: 2.0002
Epoch 12 | Batch 3400/6212 | Loss: 1.8607
Epoch 12 | Batch 3500/6212 | Loss: 2.0754
Epoch 12 | Batch 3600/6212 | Loss: 2.0722
Epoch 12 | Batch 3700/6212 | Loss: 2.0935
Epoch 12 | Batch 3800/6212 | Loss: 1.8304
Epoch 12 | Batch 3900/6212 | Loss: 1.8371
Epoch 12 | Batch 4000/6212 | Loss: 2.0872
Epoch 12 | Batch 4100/6212 | Loss: 2.0278
Epoch 12 | Batch 4200/6212 | Loss: 2.1861
Epoch 12 | Batch 4300/6212 | Loss: 1.8372
Epoch 12 | Batch 4400/6212 | Loss: 1.8547
Epoch 12 | Batch 4500/6212 | Loss: 2.1721
Epoch 12 | Batch 4600/6212 | Loss: 2.2825
Epoch 12 | Batch 4700/6212 | Loss: 1.9308
Epoch 12 | Batch 4800/6212 | Loss: 2.1962
Epoch 12 | Batch 4900/6212 | Loss: 1.9826
Epoch 12 | Batch 5000/6212 | Loss: 2.1686
Epoch 12 | Batch 5100/6212 | Loss: 1.7609
Epoch 12 | Batch 5200/6212 | Loss: 1.9537
Epoch 12 | Batch 5300/6212 | Loss: 1.7916
Epoch 12 | Batch 5400/6212 | Loss: 1.9418
Epoch 12 | Batch 5500/6212 | Loss: 1.9598
Epoch 12 | Batch 5600/6212 | Loss: 2.2702
Epoch 12 | Batch 5700/6212 | Loss: 2.1241
Epoch 12 | Batch 5800/6212 | Loss: 1.9056
Epoch 12 | Batch 5900/6212 | Loss: 2.1396
Epoch 12 | Batch 6000/6212 | Loss: 2.2731
Epoch 12 | Batch 6100/6212 | Loss: 2.0097
Epoch 12 | Batch 6200/6212 | Loss: 2.0661
Epoch 12 | Time: 129.0s | Train Loss: 2.0063 | Val Loss: 3.5785
Epoch 13 | Batch 0/6212 | Loss: 2.1796
Epoch 13 | Batch 100/6212 | Loss: 1.9790
Epoch 13 | Batch 200/6212 | Loss: 2.1619
Epoch 13 | Batch 300/6212 | Loss: 1.7261
Epoch 13 | Batch 400/6212 | Loss: 2.2144
Epoch 13 | Batch 500/6212 | Loss: 1.9348
Epoch 13 | Batch 600/6212 | Loss: 2.0542
Epoch 13 | Batch 700/6212 | Loss: 2.2861
Epoch 13 | Batch 800/6212 | Loss: 1.9614
Epoch 13 | Batch 900/6212 | Loss: 1.9498
Epoch 13 | Batch 1000/6212 | Loss: 1.8888
Epoch 13 | Batch 1100/6212 | Loss: 1.8791
Epoch 13 | Batch 1200/6212 | Loss: 2.3643
Epoch 13 | Batch 1300/6212 | Loss: 2.0268
Epoch 13 | Batch 1400/6212 | Loss: 1.8355
Epoch 13 | Batch 1500/6212 | Loss: 2.0509
Epoch 13 | Batch 1600/6212 | Loss: 2.0926
Epoch 13 | Batch 1700/6212 | Loss: 1.5025
Epoch 13 | Batch 1800/6212 | Loss: 2.1080
Epoch 13 | Batch 1900/6212 | Loss: 1.8495
Epoch 13 | Batch 2000/6212 | Loss: 2.1361
Epoch 13 | Batch 2100/6212 | Loss: 1.9666
Epoch 13 | Batch 2200/6212 | Loss: 1.9956
Epoch 13 | Batch 2300/6212 | Loss: 2.0250
Epoch 13 | Batch 2400/6212 | Loss: 1.8703
Epoch 13 | Batch 2500/6212 | Loss: 2.0183
Epoch 13 | Batch 2600/6212 | Loss: 1.4803
Epoch 13 | Batch 2700/6212 | Loss: 2.1432
Epoch 13 | Batch 2800/6212 | Loss: 2.1385
Epoch 13 | Batch 2900/6212 | Loss: 2.0330
Epoch 13 | Batch 3000/6212 | Loss: 2.1783
Epoch 13 | Batch 3100/6212 | Loss: 1.8005
Epoch 13 | Batch 3200/6212 | Loss: 1.7938
Epoch 13 | Batch 3300/6212 | Loss: 2.3372
Epoch 13 | Batch 3400/6212 | Loss: 2.1887
Epoch 13 | Batch 3500/6212 | Loss: 1.5099
Epoch 13 | Batch 3600/6212 | Loss: 2.4126
Epoch 13 | Batch 3700/6212 | Loss: 1.9715
Epoch 13 | Batch 3800/6212 | Loss: 1.7536
Epoch 13 | Batch 3900/6212 | Loss: 1.9902
Epoch 13 | Batch 4000/6212 | Loss: 1.9899
Epoch 13 | Batch 4100/6212 | Loss: 1.9448
Epoch 13 | Batch 4200/6212 | Loss: 2.0097
Epoch 13 | Batch 4300/6212 | Loss: 1.8272
Epoch 13 | Batch 4400/6212 | Loss: 1.7864
Epoch 13 | Batch 4500/6212 | Loss: 2.0355
Epoch 13 | Batch 4600/6212 | Loss: 2.0808
Epoch 13 | Batch 4700/6212 | Loss: 2.2373
Epoch 13 | Batch 4800/6212 | Loss: 2.1059
Epoch 13 | Batch 4900/6212 | Loss: 1.8348
Epoch 13 | Batch 5000/6212 | Loss: 1.6872
Epoch 13 | Batch 5100/6212 | Loss: 1.8475
Epoch 13 | Batch 5200/6212 | Loss: 1.7437
Epoch 13 | Batch 5300/6212 | Loss: 2.0230
Epoch 13 | Batch 5400/6212 | Loss: 2.0381
Epoch 13 | Batch 5500/6212 | Loss: 1.9886
Epoch 13 | Batch 5600/6212 | Loss: 2.0165
Epoch 13 | Batch 5700/6212 | Loss: 2.3075
Epoch 13 | Batch 5800/6212 | Loss: 1.9873
Epoch 13 | Batch 5900/6212 | Loss: 1.9537
Epoch 13 | Batch 6000/6212 | Loss: 2.0332
Epoch 13 | Batch 6100/6212 | Loss: 2.1104
Epoch 13 | Batch 6200/6212 | Loss: 1.9602
Epoch 13 | Time: 128.8s | Train Loss: 1.9527 | Val Loss: 3.5830
Epoch 14 | Batch 0/6212 | Loss: 1.9993
Epoch 14 | Batch 100/6212 | Loss: 1.8450
Epoch 14 | Batch 200/6212 | Loss: 1.9404
Epoch 14 | Batch 300/6212 | Loss: 1.9743
Epoch 14 | Batch 400/6212 | Loss: 2.1097
Epoch 14 | Batch 500/6212 | Loss: 1.5507
Epoch 14 | Batch 600/6212 | Loss: 2.1619
Epoch 14 | Batch 700/6212 | Loss: 1.8533
Epoch 14 | Batch 800/6212 | Loss: 1.6282
Epoch 14 | Batch 900/6212 | Loss: 1.7783
Epoch 14 | Batch 1000/6212 | Loss: 2.0946
Epoch 14 | Batch 1100/6212 | Loss: 1.8853
Epoch 14 | Batch 1200/6212 | Loss: 1.9958
Epoch 14 | Batch 1300/6212 | Loss: 1.8348
Epoch 14 | Batch 1400/6212 | Loss: 1.9739
Epoch 14 | Batch 1500/6212 | Loss: 1.8611
Epoch 14 | Batch 1600/6212 | Loss: 1.9921
Epoch 14 | Batch 1700/6212 | Loss: 2.0132
Epoch 14 | Batch 1800/6212 | Loss: 1.4733
Epoch 14 | Batch 1900/6212 | Loss: 2.0362
Epoch 14 | Batch 2000/6212 | Loss: 2.0029
Epoch 14 | Batch 2100/6212 | Loss: 1.8583
Epoch 14 | Batch 2200/6212 | Loss: 1.7260
Epoch 14 | Batch 2300/6212 | Loss: 1.8778
Epoch 14 | Batch 2400/6212 | Loss: 1.9394
Epoch 14 | Batch 2500/6212 | Loss: 1.6168
Epoch 14 | Batch 2600/6212 | Loss: 2.3003
Epoch 14 | Batch 2700/6212 | Loss: 1.9525
Epoch 14 | Batch 2800/6212 | Loss: 1.7057
Epoch 14 | Batch 2900/6212 | Loss: 1.8447
Epoch 14 | Batch 3000/6212 | Loss: 1.7539
Epoch 14 | Batch 3100/6212 | Loss: 2.2568
Epoch 14 | Batch 3200/6212 | Loss: 1.8448
Epoch 14 | Batch 3300/6212 | Loss: 1.7899
Epoch 14 | Batch 3400/6212 | Loss: 1.8679
Epoch 14 | Batch 3500/6212 | Loss: 2.1622
Epoch 14 | Batch 3600/6212 | Loss: 1.8806
Epoch 14 | Batch 3700/6212 | Loss: 1.7532
Epoch 14 | Batch 3800/6212 | Loss: 1.5307
